NPI,SERVICE_AREA_STATE,COUNTY,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP,SPECIALTY,SERVICE_AREA_COVERAGE_PROVIDER_COUNT,MULTI_PROVIDER_AREA_FLAG,PROVIDER_COVERAGE_SHARE,SERVICE_AREA_PROVIDER_DENSITY_SCORE,SERVICE_AREA_ACCESS_LEVEL
1800000219,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000220,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000221,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000222,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000223,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000224,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000225,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000226,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000227,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000228,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000229,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000230,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000231,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000232,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000233,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000234,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000235,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000236,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000237,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000238,MI,Oakland,MI29698,MI26125-RHE,48350,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800000239,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000240,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000241,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000242,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000243,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000244,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000245,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000246,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000247,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000248,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000249,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000250,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000251,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000252,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000253,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000254,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000255,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000256,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000257,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000258,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000259,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000260,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000261,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000262,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000263,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000264,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000265,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000266,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000267,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000268,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000269,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000270,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000271,MI,Wayne,MI29698,MI26163-CAR,48250,Cardiology,33,1,0.030303,40.6,HIGH COVERAGE
1800000272,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000273,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000274,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000275,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000276,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000277,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000278,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000279,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000280,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000281,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000282,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000283,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000284,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000285,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000286,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000287,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000288,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000289,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000290,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000291,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000292,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000293,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000294,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000295,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000296,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000297,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000298,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000299,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000300,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000301,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000302,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000303,MI,Wayne,MI29698,MI26163-END,48250,Endocrinology,32,1,0.03125,38.98,HIGH COVERAGE
1800000304,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000305,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000306,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000307,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000308,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000309,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000310,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000311,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000312,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000313,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000314,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000315,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000316,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000317,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000318,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000319,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000320,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000321,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000322,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000323,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000324,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000325,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000326,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000327,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000328,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000329,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000330,MI,Wayne,MI29698,MI26163-PSY,48250,Psychiatry,27,1,0.037037,34.5,HIGH COVERAGE
1800000331,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000332,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000333,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000334,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000335,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000336,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000337,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000338,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000339,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000340,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000341,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000342,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000343,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000344,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000345,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000346,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000347,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000348,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000349,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000350,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000351,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000352,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000353,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000354,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000355,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000356,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000357,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000358,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000359,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000360,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000361,MI,Wayne,MI29698,MI26163-PUL,48250,Pulmonary,31,1,0.032258,37.4,HIGH COVERAGE
1800000362,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000363,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000364,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000365,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000366,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000367,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000368,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000369,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000370,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000371,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000372,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000373,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000374,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000375,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000376,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000377,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000378,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000379,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000380,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000381,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000382,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000383,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000384,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000385,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000386,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000387,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000388,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000389,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000390,MI,Wayne,MI29698,MI26163-RHE,48250,Rheumatology,29,1,0.034483,35.9,HIGH COVERAGE
1800000391,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000392,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000393,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000394,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000395,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000396,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000397,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000398,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000399,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000400,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000401,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000402,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000403,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000404,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000405,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000406,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000407,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000408,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000409,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000410,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000411,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000412,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000413,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000414,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000415,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000416,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000417,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000418,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000419,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000420,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000421,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000422,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000423,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000424,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000425,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000426,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000427,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000428,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000429,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000430,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000431,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000432,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000433,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000434,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000435,TX,Bexar,TX48201,TX48029-CAR,78250,Cardiology,45,1,0.022222,59.72,HIGH COVERAGE
1800000436,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000437,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000438,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000439,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000440,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000441,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000442,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000443,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000444,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000445,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
1800000446,TX,Bexar,TX48201,TX48029-END,78250,Endocrinology,43,1,0.023256,55.32,HIGH COVERAGE
