COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,ACCESS_GAP_LEVEL,UC05_KEY,COUNTY_NAME
48085,Texas,Endocrinology,Diabetes,100851,1,104,458.3,100851.0,18070.0,22988.768287,CRITICAL GAP,48085|Endocrinology,Collin County
48085,Texas,Endocrinology,Diabetes,20111,2,788,3094.4,10055.5,18070.0,22988.768287,MODERATE GAP,48085|Endocrinology,Collin County
37183,North Carolina,Endocrinology,Diabetes,29076,2,269,892.7,14538.0,18070.0,22988.768287,MODERATE GAP,37183|Endocrinology,Wake County
26099,Michigan,Rheumatology,Arthritis,5065,1,685,2266.2,5065.0,10453.0,13315.598761,LOW GAP,26099|Rheumatology,Macomb County
48113,Texas,Endocrinology,Diabetes,10358,1,859,2530.7,10358.0,18070.0,22988.768287,MODERATE GAP,48113|Endocrinology,Dallas County
26163,Michigan,Pulmonary,Respiratory Disease,21240,1,658,1240.3,21240.0,4251.578947,5741.879972,CRITICAL GAP,26163|Pulmonary,Wayne County
26049,Michigan,Psychiatry,Mental Health Disorders,5753,1,870,2104.3,5753.0,3104.5,4291.159571,HIGH GAP,26049|Psychiatry,Genesee County
26163,Michigan,Psychiatry,Mental Health Disorders,284,1,434,970.1,284.0,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
37119,North Carolina,Endocrinology,Diabetes,54466,2,537,1597.3,27233.0,18070.0,22988.768287,HIGH GAP,37119|Endocrinology,Mecklenburg County
37067,North Carolina,Psychiatry,Mental Health Disorders,4688,1,67,201.6,4688.0,3104.5,4291.159571,HIGH GAP,37067|Psychiatry,Forsyth County
26163,Michigan,Rheumatology,Arthritis,17711,2,756,1187.7,8855.5,10453.0,13315.598761,MODERATE GAP,26163|Rheumatology,Wayne County
37119,North Carolina,Cardiology,Heart Disease,2317,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37119|Cardiology,Mecklenburg County
26163,Michigan,Rheumatology,Arthritis,33771,1,267,973.7,33771.0,10453.0,13315.598761,CRITICAL GAP,26163|Rheumatology,Wayne County
48201,Texas,Endocrinology,Diabetes,273099,7,3829,7201.3,39014.1429,18070.0,22988.768287,CRITICAL GAP,48201|Endocrinology,Harris County
26049,Michigan,Rheumatology,Arthritis,1394,1,282,475.3,1394.0,10453.0,13315.598761,LOW GAP,26049|Rheumatology,Genesee County
48439,Texas,Cardiology,Heart Disease,2593,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48439|Cardiology,Tarrant County
48439,Texas,Endocrinology,Diabetes,27557,2,175,473.2,13778.5,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
37081,North Carolina,Psychiatry,Mental Health Disorders,44026,2,526,1503.5,22013.0,3104.5,4291.159571,CRITICAL GAP,37081|Psychiatry,Guilford County
26077,Michigan,Rheumatology,Arthritis,77478,1,674,3031.5,77478.0,10453.0,13315.598761,CRITICAL GAP,26077|Rheumatology,Kalamazoo County
48029,Texas,Endocrinology,Diabetes,4076,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48029|Endocrinology,Bexar County
37081,North Carolina,Psychiatry,Mental Health Disorders,1985,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37081|Psychiatry,Guilford County
48439,Texas,Pulmonary,Respiratory Disease,2996,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
48439,Texas,Endocrinology,Diabetes,177025,1,355,967.7,177025.0,18070.0,22988.768287,CRITICAL GAP,48439|Endocrinology,Tarrant County
37051,North Carolina,Endocrinology,Diabetes,1259,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37119,North Carolina,Endocrinology,Diabetes,43367,3,1864,6770.6,14455.6667,18070.0,22988.768287,MODERATE GAP,37119|Endocrinology,Mecklenburg County
26163,Michigan,Rheumatology,Arthritis,8928,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
26099,Michigan,Rheumatology,Arthritis,26884,3,1974,8233.7,8961.3333,10453.0,13315.598761,MODERATE GAP,26099|Rheumatology,Macomb County
26077,Michigan,Psychiatry,Mental Health Disorders,13929,1,629,2633.6,13929.0,3104.5,4291.159571,CRITICAL GAP,26077|Psychiatry,Kalamazoo County
37067,North Carolina,Psychiatry,Mental Health Disorders,1459,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37067|Psychiatry,Forsyth County
37119,North Carolina,Cardiology,Heart Disease,2361,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37119|Cardiology,Mecklenburg County
37119,North Carolina,Rheumatology,Arthritis,19773,1,579,2344.0,19773.0,10453.0,13315.598761,HIGH GAP,37119|Rheumatology,Mecklenburg County
37183,North Carolina,Psychiatry,Mental Health Disorders,4188,1,797,1965.5,4188.0,3104.5,4291.159571,HIGH GAP,37183|Psychiatry,Wake County
48113,Texas,Pulmonary,Respiratory Disease,4480,2,1187,4568.4,2240.0,4251.578947,5741.879972,MODERATE GAP,48113|Pulmonary,Dallas County
48085,Texas,Cardiology,Heart Disease,3419,1,828,2476.3,3419.0,10823.136364,15071.056217,LOW GAP,48085|Cardiology,Collin County
26099,Michigan,Psychiatry,Mental Health Disorders,11653,2,827,3185.8,5826.5,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
48113,Texas,Pulmonary,Respiratory Disease,3431,1,159,611.0,3431.0,4251.578947,5741.879972,MODERATE GAP,48113|Pulmonary,Dallas County
37119,North Carolina,Psychiatry,Mental Health Disorders,4353,1,213,411.1,4353.0,3104.5,4291.159571,HIGH GAP,37119|Psychiatry,Mecklenburg County
37183,North Carolina,Cardiology,Heart Disease,47318,1,228,477.5,47318.0,10823.136364,15071.056217,CRITICAL GAP,37183|Cardiology,Wake County
48439,Texas,Endocrinology,Diabetes,30169,2,102,218.0,15084.5,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
37067,North Carolina,Cardiology,Heart Disease,19144,3,232,621.7,6381.3333,10823.136364,15071.056217,MODERATE GAP,37067|Cardiology,Forsyth County
48085,Texas,Pulmonary,Respiratory Disease,1636,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48085|Pulmonary,Collin County
37067,North Carolina,Psychiatry,Mental Health Disorders,1477,1,187,609.3,1477.0,3104.5,4291.159571,LOW GAP,37067|Psychiatry,Forsyth County
26099,Michigan,Pulmonary,Respiratory Disease,79116,2,437,1610.0,39558.0,4251.578947,5741.879972,CRITICAL GAP,26099|Pulmonary,Macomb County
26125,Michigan,Pulmonary,Respiratory Disease,1234,1,874,1890.5,1234.0,4251.578947,5741.879972,LOW GAP,26125|Pulmonary,Oakland County
26077,Michigan,Psychiatry,Mental Health Disorders,1842,1,407,629.0,1842.0,3104.5,4291.159571,MODERATE GAP,26077|Psychiatry,Kalamazoo County
48113,Texas,Cardiology,Heart Disease,2054,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
48085,Texas,Pulmonary,Respiratory Disease,1208,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48085|Pulmonary,Collin County
37051,North Carolina,Cardiology,Heart Disease,4713,1,84,133.1,4713.0,10823.136364,15071.056217,LOW GAP,37051|Cardiology,Cumberland County
48085,Texas,Endocrinology,Diabetes,5532,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
48113,Texas,Pulmonary,Respiratory Disease,5256,1,865,3140.0,5256.0,4251.578947,5741.879972,HIGH GAP,48113|Pulmonary,Dallas County
48201,Texas,Pulmonary,Respiratory Disease,23295,7,5328,9728.8,3327.8571,4251.578947,5741.879972,MODERATE GAP,48201|Pulmonary,Harris County
26125,Michigan,Rheumatology,Arthritis,6285,1,184,500.8,6285.0,10453.0,13315.598761,MODERATE GAP,26125|Rheumatology,Oakland County
26125,Michigan,Psychiatry,Mental Health Disorders,336,1,522,1264.0,336.0,3104.5,4291.159571,LOW GAP,26125|Psychiatry,Oakland County
48201,Texas,Endocrinology,Diabetes,13378,1,244,608.1,13378.0,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
48085,Texas,Pulmonary,Respiratory Disease,1049,3,828,2494.1,349.6667,4251.578947,5741.879972,LOW GAP,48085|Pulmonary,Collin County
37119,North Carolina,Rheumatology,Arthritis,19426,1,361,594.2,19426.0,10453.0,13315.598761,HIGH GAP,37119|Rheumatology,Mecklenburg County
37081,North Carolina,Psychiatry,Mental Health Disorders,5889,1,352,1204.2,5889.0,3104.5,4291.159571,HIGH GAP,37081|Psychiatry,Guilford County
48029,Texas,Endocrinology,Diabetes,14004,3,281,988.2,4668.0,18070.0,22988.768287,LOW GAP,48029|Endocrinology,Bexar County
37119,North Carolina,Rheumatology,Arthritis,6979,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37119|Rheumatology,Mecklenburg County
37051,North Carolina,Rheumatology,Arthritis,39776,4,223,906.5,9944.0,10453.0,13315.598761,MODERATE GAP,37051|Rheumatology,Cumberland County
26099,Michigan,Pulmonary,Respiratory Disease,2282,1,634,1600.9,2282.0,4251.578947,5741.879972,MODERATE GAP,26099|Pulmonary,Macomb County
37183,North Carolina,Endocrinology,Diabetes,15264,1,226,720.8,15264.0,18070.0,22988.768287,MODERATE GAP,37183|Endocrinology,Wake County
37183,North Carolina,Cardiology,Heart Disease,1701,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37183|Cardiology,Wake County
37051,North Carolina,Cardiology,Heart Disease,280205,3,1301,3757.8,93401.6667,10823.136364,15071.056217,CRITICAL GAP,37051|Cardiology,Cumberland County
26163,Michigan,Pulmonary,Respiratory Disease,1463,2,1533,2689.7,731.5,4251.578947,5741.879972,LOW GAP,26163|Pulmonary,Wayne County
48029,Texas,Cardiology,Heart Disease,11357,1,156,470.1,11357.0,10823.136364,15071.056217,HIGH GAP,48029|Cardiology,Bexar County
37183,North Carolina,Rheumatology,Arthritis,16229,2,1532,6773.0,8114.5,10453.0,13315.598761,MODERATE GAP,37183|Rheumatology,Wake County
48029,Texas,Endocrinology,Diabetes,20300,1,899,1867.9,20300.0,18070.0,22988.768287,HIGH GAP,48029|Endocrinology,Bexar County
26125,Michigan,Pulmonary,Respiratory Disease,2293,1,607,2465.9,2293.0,4251.578947,5741.879972,MODERATE GAP,26125|Pulmonary,Oakland County
48029,Texas,Pulmonary,Respiratory Disease,3142,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48029|Pulmonary,Bexar County
26077,Michigan,Rheumatology,Arthritis,15325,1,797,1666.4,15325.0,10453.0,13315.598761,HIGH GAP,26077|Rheumatology,Kalamazoo County
37067,North Carolina,Psychiatry,Mental Health Disorders,2301,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37067|Psychiatry,Forsyth County
48201,Texas,Cardiology,Heart Disease,6706,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48201|Cardiology,Harris County
37051,North Carolina,Psychiatry,Mental Health Disorders,7035,2,685,2959.2,3517.5,3104.5,4291.159571,HIGH GAP,37051|Psychiatry,Cumberland County
48029,Texas,Pulmonary,Respiratory Disease,7847,2,447,1379.3,3923.5,4251.578947,5741.879972,MODERATE GAP,48029|Pulmonary,Bexar County
48113,Texas,Cardiology,Heart Disease,5770,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
26077,Michigan,Rheumatology,Arthritis,16310,3,1960,7390.2,5436.6667,10453.0,13315.598761,MODERATE GAP,26077|Rheumatology,Kalamazoo County
37119,North Carolina,Rheumatology,Arthritis,12420,1,388,1307.3,12420.0,10453.0,13315.598761,HIGH GAP,37119|Rheumatology,Mecklenburg County
26163,Michigan,Rheumatology,Arthritis,45125,1,145,646.1,45125.0,10453.0,13315.598761,CRITICAL GAP,26163|Rheumatology,Wayne County
48201,Texas,Pulmonary,Respiratory Disease,7294,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
37183,North Carolina,Psychiatry,Mental Health Disorders,6069,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
48439,Texas,Endocrinology,Diabetes,7997,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48439|Endocrinology,Tarrant County
26077,Michigan,Psychiatry,Mental Health Disorders,5391,2,1589,3540.9,2695.5,3104.5,4291.159571,MODERATE GAP,26077|Psychiatry,Kalamazoo County
26163,Michigan,Psychiatry,Mental Health Disorders,9835,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26163|Psychiatry,Wayne County
48085,Texas,Pulmonary,Respiratory Disease,12040,2,862,1978.8,6020.0,4251.578947,5741.879972,HIGH GAP,48085|Pulmonary,Collin County
48085,Texas,Pulmonary,Respiratory Disease,3285,1,336,1499.5,3285.0,4251.578947,5741.879972,MODERATE GAP,48085|Pulmonary,Collin County
26077,Michigan,Psychiatry,Mental Health Disorders,18098,3,1853,7860.8,6032.6667,3104.5,4291.159571,HIGH GAP,26077|Psychiatry,Kalamazoo County
48085,Texas,Cardiology,Heart Disease,7884,1,316,522.3,7884.0,10823.136364,15071.056217,MODERATE GAP,48085|Cardiology,Collin County
26049,Michigan,Rheumatology,Arthritis,8738,1,736,3083.2,8738.0,10453.0,13315.598761,MODERATE GAP,26049|Rheumatology,Genesee County
37183,North Carolina,Rheumatology,Arthritis,35168,1,709,2200.8,35168.0,10453.0,13315.598761,CRITICAL GAP,37183|Rheumatology,Wake County
26099,Michigan,Psychiatry,Mental Health Disorders,6794,2,874,3749.9,3397.0,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
48439,Texas,Endocrinology,Diabetes,28795,2,189,819.6,14397.5,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
37183,North Carolina,Psychiatry,Mental Health Disorders,9456,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
48113,Texas,Pulmonary,Respiratory Disease,131759,4,3555,6333.0,32939.75,4251.578947,5741.879972,CRITICAL GAP,48113|Pulmonary,Dallas County
26077,Michigan,Pulmonary,Respiratory Disease,6261,1,484,1761.1,6261.0,4251.578947,5741.879972,HIGH GAP,26077|Pulmonary,Kalamazoo County
48113,Texas,Pulmonary,Respiratory Disease,2047,1,306,1166.0,2047.0,4251.578947,5741.879972,LOW GAP,48113|Pulmonary,Dallas County
37119,North Carolina,Psychiatry,Mental Health Disorders,4763,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37119|Psychiatry,Mecklenburg County
48439,Texas,Endocrinology,Diabetes,11133,2,390,1730.0,5566.5,18070.0,22988.768287,LOW GAP,48439|Endocrinology,Tarrant County
26077,Michigan,Pulmonary,Respiratory Disease,556,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26077|Pulmonary,Kalamazoo County
48085,Texas,Endocrinology,Diabetes,62069,2,1692,3491.8,31034.5,18070.0,22988.768287,HIGH GAP,48085|Endocrinology,Collin County
48029,Texas,Cardiology,Heart Disease,3160,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
37067,North Carolina,Rheumatology,Arthritis,477,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37067|Rheumatology,Forsyth County
26077,Michigan,Psychiatry,Mental Health Disorders,1530,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26077|Psychiatry,Kalamazoo County
26049,Michigan,Pulmonary,Respiratory Disease,12432,2,1109,1749.4,6216.0,4251.578947,5741.879972,HIGH GAP,26049|Pulmonary,Genesee County
37067,North Carolina,Rheumatology,Arthritis,12156,1,411,955.5,12156.0,10453.0,13315.598761,HIGH GAP,37067|Rheumatology,Forsyth County
48439,Texas,Pulmonary,Respiratory Disease,10430,4,1486,6026.0,2607.5,4251.578947,5741.879972,MODERATE GAP,48439|Pulmonary,Tarrant County
48113,Texas,Pulmonary,Respiratory Disease,4908,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
37119,North Carolina,Rheumatology,Arthritis,15219,1,441,834.3,15219.0,10453.0,13315.598761,HIGH GAP,37119|Rheumatology,Mecklenburg County
48029,Texas,Cardiology,Heart Disease,31073,3,449,791.6,10357.6667,10823.136364,15071.056217,MODERATE GAP,48029|Cardiology,Bexar County
26163,Michigan,Pulmonary,Respiratory Disease,1694,3,2234,9231.7,564.6667,4251.578947,5741.879972,LOW GAP,26163|Pulmonary,Wayne County
26099,Michigan,Psychiatry,Mental Health Disorders,29311,1,507,1438.3,29311.0,3104.5,4291.159571,CRITICAL GAP,26099|Psychiatry,Macomb County
48201,Texas,Cardiology,Heart Disease,8417,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48201|Cardiology,Harris County
37119,North Carolina,Cardiology,Heart Disease,109352,1,108,386.2,109352.0,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
26163,Michigan,Rheumatology,Arthritis,19027,3,1877,3156.0,6342.3333,10453.0,13315.598761,MODERATE GAP,26163|Rheumatology,Wayne County
26049,Michigan,Rheumatology,Arthritis,9060,1,559,1724.9,9060.0,10453.0,13315.598761,MODERATE GAP,26049|Rheumatology,Genesee County
37067,North Carolina,Psychiatry,Mental Health Disorders,3686,1,600,1655.4,3686.0,3104.5,4291.159571,HIGH GAP,37067|Psychiatry,Forsyth County
37119,North Carolina,Rheumatology,Arthritis,6541,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37119|Rheumatology,Mecklenburg County
48439,Texas,Endocrinology,Diabetes,4719,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48439|Endocrinology,Tarrant County
26163,Michigan,Pulmonary,Respiratory Disease,3804,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26163|Pulmonary,Wayne County
37067,North Carolina,Endocrinology,Diabetes,16840,1,627,2363.6,16840.0,18070.0,22988.768287,MODERATE GAP,37067|Endocrinology,Forsyth County
26077,Michigan,Psychiatry,Mental Health Disorders,1264,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26077|Psychiatry,Kalamazoo County
48201,Texas,Endocrinology,Diabetes,186618,6,4168,18548.6,31103.0,18070.0,22988.768287,HIGH GAP,48201|Endocrinology,Harris County
37119,North Carolina,Psychiatry,Mental Health Disorders,458,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37119|Psychiatry,Mecklenburg County
37119,North Carolina,Cardiology,Heart Disease,17097,2,1217,4455.0,8548.5,10823.136364,15071.056217,MODERATE GAP,37119|Cardiology,Mecklenburg County
37183,North Carolina,Psychiatry,Mental Health Disorders,3996,2,381,1701.0,1998.0,3104.5,4291.159571,MODERATE GAP,37183|Psychiatry,Wake County
37081,North Carolina,Cardiology,Heart Disease,16579,1,443,1222.4,16579.0,10823.136364,15071.056217,HIGH GAP,37081|Cardiology,Guilford County
48029,Texas,Cardiology,Heart Disease,3222,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
26049,Michigan,Psychiatry,Mental Health Disorders,2900,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26049|Psychiatry,Genesee County
48201,Texas,Pulmonary,Respiratory Disease,9330,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
48439,Texas,Endocrinology,Diabetes,4543,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48439|Endocrinology,Tarrant County
48029,Texas,Endocrinology,Diabetes,9417,1,794,2644.6,9417.0,18070.0,22988.768287,MODERATE GAP,48029|Endocrinology,Bexar County
37081,North Carolina,Rheumatology,Arthritis,2904,1,430,1345.6,2904.0,10453.0,13315.598761,LOW GAP,37081|Rheumatology,Guilford County
37081,North Carolina,Endocrinology,Diabetes,1428,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
48029,Texas,Pulmonary,Respiratory Disease,2821,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48029|Pulmonary,Bexar County
48201,Texas,Pulmonary,Respiratory Disease,28987,5,2237,5986.6,5797.4,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
48201,Texas,Pulmonary,Respiratory Disease,5227,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
37051,North Carolina,Rheumatology,Arthritis,8319,1,193,562.3,8319.0,10453.0,13315.598761,MODERATE GAP,37051|Rheumatology,Cumberland County
26125,Michigan,Rheumatology,Arthritis,5309,2,1617,6394.3,2654.5,10453.0,13315.598761,LOW GAP,26125|Rheumatology,Oakland County
37067,North Carolina,Cardiology,Heart Disease,49647,3,1617,2877.2,16549.0,10823.136364,15071.056217,HIGH GAP,37067|Cardiology,Forsyth County
26163,Michigan,Rheumatology,Arthritis,15012,1,900,2292.5,15012.0,10453.0,13315.598761,HIGH GAP,26163|Rheumatology,Wayne County
48201,Texas,Cardiology,Heart Disease,58975,7,533,1497.8,8425.0,10823.136364,15071.056217,MODERATE GAP,48201|Cardiology,Harris County
26099,Michigan,Psychiatry,Mental Health Disorders,4211,1,466,1797.1,4211.0,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
26049,Michigan,Rheumatology,Arthritis,2618,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26049|Rheumatology,Genesee County
26099,Michigan,Rheumatology,Arthritis,3263,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26099|Rheumatology,Macomb County
37081,North Carolina,Endocrinology,Diabetes,42382,1,136,330.0,42382.0,18070.0,22988.768287,CRITICAL GAP,37081|Endocrinology,Guilford County
48029,Texas,Pulmonary,Respiratory Disease,4331,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48029|Pulmonary,Bexar County
48439,Texas,Pulmonary,Respiratory Disease,1118,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
26163,Michigan,Pulmonary,Respiratory Disease,7123,1,495,1921.3,7123.0,4251.578947,5741.879972,HIGH GAP,26163|Pulmonary,Wayne County
48113,Texas,Cardiology,Heart Disease,2791,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
48113,Texas,Endocrinology,Diabetes,35581,2,1361,3955.4,17790.5,18070.0,22988.768287,MODERATE GAP,48113|Endocrinology,Dallas County
48029,Texas,Cardiology,Heart Disease,42041,2,1546,5273.7,21020.5,10823.136364,15071.056217,HIGH GAP,48029|Cardiology,Bexar County
48113,Texas,Endocrinology,Diabetes,35814,1,611,1470.9,35814.0,18070.0,22988.768287,HIGH GAP,48113|Endocrinology,Dallas County
37119,North Carolina,Endocrinology,Diabetes,3025,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
37067,North Carolina,Endocrinology,Diabetes,188628,1,67,259.7,188628.0,18070.0,22988.768287,CRITICAL GAP,37067|Endocrinology,Forsyth County
48113,Texas,Endocrinology,Diabetes,63269,3,1640,6076.8,21089.6667,18070.0,22988.768287,HIGH GAP,48113|Endocrinology,Dallas County
37051,North Carolina,Endocrinology,Diabetes,109897,4,573,1514.3,27474.25,18070.0,22988.768287,HIGH GAP,37051|Endocrinology,Cumberland County
26163,Michigan,Psychiatry,Mental Health Disorders,420,1,456,1880.3,420.0,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
48085,Texas,Endocrinology,Diabetes,2755,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
